20.746103;52.066395;186
20.746393;52.066490;186
20.746475;52.066635;184
20.746588;52.066628;186
20.746569;52.066589;185
20.746313;52.066475;189
20.746546;52.066673;190
20.746548;52.066689;190
20.746626;52.066608;191
20.746662;52.066582;192
20.746572;52.066605;189
20.746532;52.066689;187
20.746492;52.066719;184
20.746466;52.066730;180
20.746389;52.066730;175
20.746368;52.066742;172
20.746361;52.066750;172
20.746359;52.066742;172
20.746355;52.066738;172
20.746323;52.066727;171
20.746323;52.066730;171
20.746302;52.066753;170
20.746286;52.066753;169
20.746286;52.066753;169
20.746294;52.066757;169
20.746277;52.066776;169
20.746277;52.066784;167
20.746286;52.066780;167
20.746264;52.066788;165
20.746248;52.066788;163
20.746260;52.066803;159
20.746216;52.066822;158
20.746124;52.066875;156
20.746138;52.066887;154
20.746140;52.066902;154
20.746124;52.066875;153
20.746124;52.066837;154
20.746178;52.066818;154
20.746197;52.066818;154
20.746202;52.066807;154
20.746225;52.066803;154
20.746296;52.066746;155
20.746515;52.066593;155
20.746872;52.066460;153
20.747311;52.066238;154
20.747692;52.066231;151
20.748396;52.065994;149
20.749033;52.065739;153
20.749567;52.065529;155
20.750105;52.065289;157
20.750700;52.064999;158
20.751329;52.064732;160
20.751989;52.064480;161
20.752638;52.064270;164
20.753246;52.064056;167
20.753912;52.063755;172
20.754583;52.063499;184
20.755272;52.063278;193
20.755966;52.063046;200
20.756697;52.062805;208
20.757452;52.062588;216
20.758181;52.062351;227
20.758936;52.062084;235
20.759706;52.061825;245
20.760466;52.061535;254
20.761251;52.061306;261
20.762064;52.061054;267
20.762873;52.060734;272
20.763643;52.060402;278
20.764391;52.060085;284
20.765144;52.059772;289
20.765886;52.059372;294
20.766712;52.058998;299
20.767553;52.058605;302
20.768419;52.058243;305
20.769304;52.057888;308
20.770149;52.057549;310
20.770988;52.057186;312
20.771820;52.056839;313
20.772736;52.056496;315
20.773571;52.056217;314
20.774538;52.055832;313
20.775415;52.055523;313
20.776152;52.055206;309
20.777012;52.054939;305
20.777943;52.054607;305
20.778873;52.054268;304
20.779804;52.053947;301
20.780716;52.053608;300
20.781591;52.053268;298
20.782484;52.052956;297
20.783348;52.052654;296
20.784212;52.052353;295
20.785101;52.052013;294
20.785990;52.051682;294
20.786882;52.051338;295
20.787779;52.051014;295
20.788759;52.050671;296
20.789696;52.050323;297
20.790604;52.049992;297
20.791512;52.049622;297
20.792431;52.049229;297
20.793388;52.048862;298
20.794329;52.048512;297
20.795242;52.048164;295
20.796141;52.047840;293
20.797045;52.047508;290
20.797792;52.047218;285
20.798758;52.046841;281
20.799656;52.046474;277
20.800621;52.046062;274
20.801510;52.045708;271
20.802353;52.045357;268
20.803226;52.044964;267
20.804106;52.044563;264
20.804945;52.044174;263
20.805811;52.043774;261
20.806671;52.043369;259
20.807554;52.042965;255
20.808434;52.042568;252
20.809313;52.042236;248
20.810156;52.041908;245
20.810991;52.041595;242
20.811871;52.041252;241
20.812723;52.040924;239
20.813602;52.040600;237
20.814444;52.040264;238
20.815292;52.039978;240
20.816040;52.039639;242
20.816908;52.039349;245
20.817795;52.039062;248
20.818556;52.038704;250
20.819429;52.038303;257
20.820238;52.037960;259
20.821062;52.037609;263
20.821850;52.037216;268
20.822668;52.036884;273
20.823534;52.036568;278
20.824347;52.036217;282
20.825142;52.035854;287
20.825970;52.035477;289
20.826742;52.035080;291
20.827570;52.034752;295
20.828394;52.034416;300
20.829229;52.034039;304
20.830021;52.033646;308
20.830799;52.033276;312
20.831583;52.032913;315
20.832348;52.032547;318
20.833138;52.032154;318
20.833950;52.031803;320
20.834688;52.031414;322
20.835430;52.031025;323
20.836103;52.030609;325
20.836863;52.030209;325
20.837631;52.029835;325
20.838417;52.029457;329
20.839149;52.029095;333
20.839956;52.028721;339
20.840679;52.028355;342
20.841398;52.028015;347
20.842148;52.027626;351
20.842882;52.027233;356
20.843651;52.026829;359
20.844479;52.026386;364
20.845270;52.025993;368
20.846098;52.025593;372
20.846889;52.025177;375
20.847712;52.024757;379
20.848576;52.024357;382
20.849398;52.023956;390
20.850176;52.023540;396
20.850945;52.023098;402
20.851700;52.022640;404
20.852474;52.022228;408
20.853235;52.021809;412
20.854006;52.021416;416
20.854774;52.020977;421
20.855549;52.020546;429
20.856234;52.020134;436
20.856915;52.019718;443
20.857626;52.019329;450
20.858318;52.018940;461
20.859013;52.018543;470
20.859688;52.018147;471
20.860369;52.017761;478
20.861088;52.017376;478
20.861759;52.016979;482
20.862457;52.016617;487
20.864527;52.015442;517
20.865246;52.015095;524
20.865963;52.014702;527
20.866613;52.014320;535
20.867346;52.013954;543
20.868126;52.013603;550
20.868923;52.013287;559
20.869631;52.012943;566
20.870365;52.012634;571
20.871128;52.012333;576
20.871849;52.012020;582
20.872576;52.011692;588
20.873314;52.011368;593
20.874043;52.011047;598
20.874771;52.010742;604
20.875496;52.010441;610
20.876257;52.010174;618
20.876961;52.009850;626
20.877701;52.009560;635
20.878483;52.009274;646
20.879208;52.008972;654
20.879936;52.008682;666
20.880713;52.008396;677
20.881521;52.008080;687
20.882322;52.007820;695
20.883127;52.007561;704
20.883896;52.007271;712
20.884647;52.006981;719
20.885418;52.006683;731
20.886238;52.006359;744
20.887062;52.006046;751
20.887930;52.005730;761
20.888756;52.005424;771
20.889574;52.005146;782
20.890373;52.004848;789
20.891190;52.004570;801
20.892006;52.004288;810
20.892794;52.004017;821
20.893589;52.003777;830
20.894394;52.003559;839
20.895229;52.003338;849
20.896114;52.003136;859
20.896955;52.002911;869
20.897749;52.002670;879
20.898592;52.002445;887
20.899403;52.002224;894
20.900208;52.002007;900
20.901030;52.001793;907
20.901823;52.001579;916
20.902700;52.001366;924
20.903528;52.001190;934
20.904354;52.000980;943
20.905176;52.000797;951
20.905981;52.000526;959
20.906830;52.000294;968
20.907677;52.000050;976
20.908558;51.999809;981
20.909426;51.999565;990
20.910273;51.999329;998
20.911142;51.999077;1009
20.912041;51.998875;1020
20.912874;51.998611;1029
20.913675;51.998333;1039
20.914499;51.998074;1049
20.915354;51.997787;1066
20.916185;51.997463;1082
20.917048;51.997154;1093
20.917944;51.996883;1106
20.918819;51.996609;1117
20.919725;51.996296;1128
20.920658;51.995998;1138
20.921604;51.995716;1150
20.922529;51.995441;1161
20.923441;51.995178;1171
20.924335;51.994884;1183
20.925303;51.994587;1195
20.926216;51.994267;1206
20.927126;51.994011;1219
20.928061;51.993721;1229
20.928972;51.993443;1240
20.929869;51.993156;1250
20.930798;51.992908;1262
20.931622;51.992657;1273
20.932491;51.992397;1285
20.933363;51.992104;1294
20.934193;51.991840;1304
20.935045;51.991550;1317
20.935902;51.991295;1330
20.936806;51.991020;1344
20.937672;51.990742;1354
20.938566;51.990482;1367
20.939449;51.990204;1378
20.940346;51.989941;1390
20.941235;51.989685;1402
20.942116;51.989403;1415
20.943014;51.989178;1426
20.943888;51.988945;1435
20.944780;51.988663;1447
20.945683;51.988407;1461
20.946608;51.988140;1473
20.947557;51.987900;1486
20.948456;51.987656;1500
20.949394;51.987431;1513
20.950321;51.987164;1526
20.951269;51.986916;1538
20.952171;51.986622;1549
20.953098;51.986351;1560
20.954073;51.986088;1573
20.955029;51.985798;1583
20.955986;51.985535;1590
20.956957;51.985260;1600
20.957939;51.985031;1608
20.958910;51.984756;1612
20.959877;51.984512;1620
20.960827;51.984264;1628
20.961725;51.984001;1636
20.962622;51.983749;1644
20.963524;51.983463;1652
20.964449;51.983185;1658
20.965427;51.982891;1666
20.966360;51.982567;1675
20.967310;51.982269;1683
20.968292;51.981976;1694
20.969193;51.981686;1704
20.970171;51.981358;1716
20.971109;51.981026;1725
20.972023;51.980694;1734
20.972984;51.980358;1742
20.973900;51.980015;1751
20.974815;51.979706;1759
20.975651;51.979362;1767
20.976603;51.979061;1778
20.977514;51.978722;1786
20.978413;51.978363;1795
20.979311;51.978031;1802
20.980265;51.977692;1808
20.981163;51.977333;1814
20.982094;51.976978;1821
20.982981;51.976627;1827
20.983912;51.976299;1834
20.984858;51.975945;1842
20.985817;51.975601;1849
20.986753;51.975220;1859
20.987738;51.974876;1865
20.988644;51.974548;1872
20.989559;51.974194;1881
20.990532;51.973843;1892
20.991493;51.973488;1899
20.992386;51.973106;1906
20.993299;51.972733;1914
20.994209;51.972363;1921
20.995146;51.972004;1929
20.996029;51.971672;1936
20.996929;51.971313;1942
20.997828;51.970959;1949
20.998705;51.970612;1956
20.999622;51.970295;1966
21.000496;51.969910;1975
21.001406;51.969570;1984
21.002308;51.969227;1993
21.003216;51.968872;2002
21.004097;51.968544;2011
21.004940;51.968166;2021
21.005850;51.967796;2031
21.006712;51.967422;2041
21.007540;51.967087;2049
21.008366;51.966728;2057
21.009224;51.966381;2065
21.010014;51.966026;2073
21.010828;51.965672;2081
21.011650;51.965328;2088
21.012487;51.965004;2096
21.013334;51.964680;2103
21.014168;51.964344;2111
21.015007;51.964016;2120
21.015829;51.963684;2127
21.016657;51.963348;2135
21.017473;51.963020;2142
21.018290;51.962696;2149
21.019087;51.962372;2156
21.019918;51.962032;2163
21.020737;51.961704;2170
21.021576;51.961369;2176
21.022400;51.961010;2184
21.023262;51.960667;2193
21.024122;51.960331;2202
21.024969;51.959984;2213
21.025808;51.959648;2224
21.026699;51.959320;2236
21.027569;51.958992;2245
21.028419;51.958672;2255
21.029287;51.958366;2265
21.030107;51.958019;2273
21.030989;51.957706;2281
21.031853;51.957382;2290
21.032763;51.957062;2298
21.033613;51.956703;2308
21.034496;51.956348;2315
21.035364;51.956047;2324
21.036242;51.955715;2333
21.037148;51.955391;2340
21.037996;51.955093;2351
21.038931;51.954815;2358
21.039829;51.954536;2367
21.040728;51.954231;2375
21.041653;51.953957;2382
21.042532;51.953671;2387
21.043484;51.953335;2394
21.044453;51.952988;2401
21.045403;51.952663;2407
21.046350;51.952312;2413
21.047308;51.951950;2418
21.048275;51.951611;2422
21.049278;51.951263;2427
21.050232;51.950916;2431
21.051188;51.950565;2436
21.052135;51.950172;2440
21.053087;51.949802;2448
21.054068;51.949379;2456
21.055054;51.948944;2464
21.056236;51.948425;2474
21.057045;51.948048;2480
21.057978;51.947567;2486
21.058933;51.947063;2492
21.059872;51.946552;2498
21.061001;51.945984;2505
21.061775;51.945614;2510
21.062765;51.945145;2515
21.064007;51.944572;2520
21.064857;51.944195;2524
21.065889;51.943699;2531
21.067175;51.943085;2539
21.068245;51.942554;2547
21.069044;51.942158;2550
21.070063;51.941643;2559
21.071108;51.941132;2570
21.072147;51.940639;2586
21.073172;51.940128;2595
21.074444;51.939507;2606
21.075279;51.939095;2612
21.076345;51.938580;2621
21.077400;51.938076;2631
21.078510;51.937576;2638
21.079554;51.937077;2649
21.080662;51.936562;2653
21.082048;51.936016;2660
21.083164;51.935493;2667
21.084023;51.935081;2674
21.085165;51.934662;2689
21.086529;51.934147;2701
21.087658;51.933701;2709
21.088604;51.933353;2714
21.089722;51.932896;2722
21.090916;51.932491;2726
21.092358;51.931988;2737
21.093536;51.931561;2742
21.094807;51.931160;2751
21.095755;51.930843;2758
21.096966;51.930428;2764
21.098463;51.929977;2775
21.099430;51.929626;2781
21.100672;51.929218;2788
21.102142;51.928726;2796
21.103405;51.928307;2803
21.104383;51.927982;2810
21.105862;51.927483;2816
21.107071;51.927029;2822
21.108240;51.926594;2825
21.109518;51.926163;2827
21.110760;51.925739;2833
21.111759;51.925430;2839
21.113247;51.924927;2846
21.114492;51.924492;2852
21.115751;51.924072;2858
21.117046;51.923691;2865
21.118349;51.923290;2869
21.119614;51.922894;2875
21.120871;51.922474;2878
21.122221;51.922077;2883
21.123499;51.921730;2888
21.124783;51.921295;2894
21.126102;51.920914;2901
21.127417;51.920536;2906
21.128735;51.920113;2911
21.130077;51.919697;2915
21.131414;51.919312;2922
21.132483;51.919003;2926
21.134109;51.918571;2936
21.135403;51.918179;2938
21.136744;51.917763;2942
21.138037;51.917385;2946
21.139311;51.917027;2955
21.140585;51.916622;2961
21.141895;51.916298;2970
21.143234;51.915878;2978
21.144480;51.915455;2983
21.145823;51.915077;2989
21.147095;51.914677;2993
21.148397;51.914257;2997
21.149696;51.913872;3005
21.150961;51.913395;3010
21.152264;51.913021;3015
21.153536;51.912628;3023
21.154783;51.912193;3034
21.156052;51.911804;3043
21.157295;51.911369;3052
21.158552;51.910934;3059
21.159782;51.910465;3066
21.161066;51.910099;3078
21.162268;51.909660;3088
21.163530;51.909222;3097
21.164774;51.908791;3106
21.166006;51.908363;3119
21.167233;51.907864;3129
21.168449;51.907398;3137
21.169762;51.906975;3149
21.171021;51.906513;3170
21.172300;51.906040;3182
21.173643;51.905628;3189
21.174866;51.905098;3201
21.176151;51.904602;3211
21.177444;51.904140;3220
21.178764;51.903652;3232
21.180120;51.903214;3248
21.181492;51.902725;3261
21.182840;51.902287;3280
21.184248;51.901825;3288
21.185591;51.901409;3302
21.186964;51.900963;3315
21.188339;51.900536;3325
21.189701;51.900074;3336
21.191074;51.899628;3347
21.192461;51.899216;3360
21.193886;51.898808;3380
21.195257;51.898392;3396
21.196623;51.897995;3408
21.198053;51.897591;3422
21.199461;51.897194;3431
21.200832;51.896774;3447
21.202208;51.896362;3460
21.203634;51.895947;3477
21.205051;51.895569;3488
21.206411;51.895145;3505
21.207848;51.894714;3516
21.209303;51.894299;3528
21.210724;51.893875;3543
21.212179;51.893436;3555
21.213625;51.892994;3570
21.215040;51.892582;3582
21.216425;51.892170;3593
21.217878;51.891735;3607
21.219353;51.891335;3620
21.220810;51.890953;3631
21.222240;51.890530;3639
21.223736;51.890144;3649
21.225233;51.889771;3659
21.226665;51.889381;3668
21.228127;51.889000;3677
21.229601;51.888622;3685
21.231039;51.888248;3695
21.232517;51.887875;3704
21.233967;51.887493;3713
21.235407;51.887108;3722
21.236868;51.886810;3735
21.238325;51.886456;3745
21.239798;51.886093;3754
21.241255;51.885723;3766
21.242708;51.885361;3775
21.244173;51.885025;3787
21.245630;51.884651;3797
21.247082;51.884281;3807
21.248528;51.883923;3818
21.249973;51.883537;3827
21.251444;51.883152;3836
21.252960;51.882778;3845
21.254396;51.882374;3855
21.255871;51.881973;3863
21.257324;51.881550;3873
21.258831;51.881176;3884
21.260284;51.880745;3892
21.261826;51.880314;3901
21.263327;51.879925;3910
21.264856;51.879513;3915
21.266436;51.879124;3922
21.267935;51.878708;3927
21.269464;51.878311;3932
21.270973;51.877903;3937
21.272461;51.877502;3945
21.273933;51.877113;3954
21.275406;51.876713;3962
21.276894;51.876320;3971
21.278364;51.875923;3979
21.279812;51.875546;3986
21.281273;51.875183;3994
21.282740;51.874767;4001
21.284206;51.874363;4010
21.285707;51.873989;4022
21.287161;51.873562;4034
21.288624;51.873184;4044
21.290054;51.872753;4053
21.291483;51.872326;4061
21.292921;51.871902;4067
21.294386;51.871479;4071
21.295900;51.871082;4078
21.297392;51.870670;4084
21.298859;51.870239;4092
21.300352;51.869801;4100
21.301847;51.869385;4107
21.303350;51.868965;4114
21.304853;51.868519;4123
21.306353;51.868065;4132
21.307846;51.867569;4139
21.309343;51.867085;4145
21.310806;51.866604;4152
21.312309;51.866081;4155
21.313847;51.865612;4162
21.315367;51.865154;4168
21.316893;51.864685;4173
21.318455;51.864239;4179
21.320023;51.863773;4186
21.321602;51.863304;4192
21.323179;51.862850;4198
21.324772;51.862408;4202
21.326384;51.861958;4210
21.327963;51.861511;4216
21.329571;51.861065;4224
21.331171;51.860615;4233
21.332779;51.860191;4241
21.334352;51.859745;4248
21.335930;51.859322;4256
21.337538;51.858871;4264
21.339115;51.858456;4272
21.340714;51.858044;4281
21.342318;51.857605;4291
21.343870;51.857185;4301
21.345461;51.856766;4309
21.347038;51.856365;4316
21.348631;51.855927;4324
21.350220;51.855465;4333
21.351788;51.855042;4342
21.353376;51.854584;4351
21.354984;51.854111;4359
21.356562;51.853649;4365
21.358166;51.853168;4370
21.359777;51.852718;4376
21.361368;51.852242;4385
21.362961;51.851768;4392
21.364571;51.851326;4399
21.366171;51.850872;4407
21.367802;51.850418;4416
21.369413;51.849960;4424
21.371084;51.849510;4431
21.372686;51.849056;4439
21.374279;51.848618;4446
21.375877;51.848183;4453
21.377508;51.847740;4459
21.379128;51.847317;4467
21.380764;51.846882;4474
21.382374;51.846439;4481
21.384007;51.846001;4486
21.385668;51.845543;4491
21.387383;51.845078;4498
21.389065;51.844624;4506
21.390738;51.844189;4513
21.392445;51.843758;4523
21.394119;51.843315;4529
21.395798;51.842865;4537
21.397482;51.842403;4543
21.399195;51.841942;4546
21.400906;51.841473;4552
21.402624;51.840992;4558
21.404367;51.840511;4566
21.406080;51.840027;4573
21.407789;51.839561;4580
21.409485;51.839073;4585
21.411196;51.838627;4590
21.412945;51.838161;4597
21.414658;51.837704;4604
21.416399;51.837231;4610
21.418146;51.836716;4611
21.419870;51.836243;4619
21.421623;51.835766;4627
21.423332;51.835278;4635
21.425098;51.834808;4641
21.426847;51.834343;4646
21.428564;51.833870;4651
21.430307;51.833405;4655
21.432039;51.832935;4660
21.433783;51.832470;4666
21.435579;51.831985;4672
21.437351;51.831486;4678
21.439098;51.830990;4683
21.440889;51.830471;4692
21.442677;51.829975;4702
21.444468;51.829472;4709
21.446234;51.828968;4717
21.448008;51.828449;4723
21.449802;51.827927;4728
21.451612;51.827393;4736
21.453428;51.826843;4746
21.455271;51.826305;4756
21.457123;51.825760;4767
21.458948;51.825211;4777
21.460766;51.824677;4790
21.462589;51.824162;4798
21.464481;51.823616;4808
21.466368;51.823071;4813
21.468258;51.822529;4822
21.470167;51.821964;4829
21.472105;51.821411;4834
21.474100;51.820812;4846
21.476088;51.820213;4856
21.478168;51.819664;4866
21.480232;51.819118;4874
21.482332;51.818573;4883
21.484419;51.818058;4891
21.486597;51.817543;4902
21.488728;51.816982;4913
21.490828;51.816467;4924
21.492958;51.815990;4934
21.495117;51.815510;4944
21.497339;51.815052;4955
21.499477;51.814583;4964
21.501659;51.814175;4981
21.503798;51.813702;4990
21.505955;51.813210;4998
21.508080;51.812775;5006
21.510262;51.812393;5019
21.512453;51.811985;5031
21.514614;51.811550;5040
21.516794;51.811150;5051
21.518959;51.810722;5061
21.521118;51.810310;5070
21.523279;51.809887;5081
21.525478;51.809475;5091
21.527618;51.809013;5099
21.529799;51.808586;5106
21.531982;51.808102;5115
21.534170;51.807632;5122
21.536375;51.807140;5130
21.538538;51.806618;5138
21.540728;51.806110;5149
21.542942;51.805576;5157
21.545115;51.805031;5164
21.547306;51.804489;5172
21.549513;51.803928;5181
21.551720;51.803371;5190
21.553936;51.802803;5198
21.556192;51.802212;5204
21.558439;51.801605;5210
21.560675;51.801018;5216
21.562929;51.800415;5222
21.565151;51.799801;5226
21.567385;51.799194;5230
21.569639;51.798553;5233
21.571898;51.797901;5237
21.574160;51.797207;5241
21.576437;51.796535;5243
21.578733;51.795868;5248
21.581053;51.795185;5252
21.583366;51.794525;5257
21.585669;51.793900;5263
21.587944;51.793278;5266
21.590269;51.792664;5270
21.592556;51.792053;5275
21.594896;51.791485;5279
21.597200;51.790874;5285
21.599491;51.790272;5290
21.601814;51.789650;5294
21.604128;51.789043;5299
21.606441;51.788441;5305
21.608801;51.787838;5312
21.611122;51.787251;5322
21.613436;51.786690;5329
21.615759;51.786106;5340
21.618128;51.785522;5346
21.620455;51.784908;5354
21.622826;51.784317;5360
21.625200;51.783745;5369
21.627522;51.783154;5378
21.629885;51.782570;5386
21.632257;51.781982;5395
21.634649;51.781456;5406
21.637035;51.780895;5417
21.639402;51.780334;5428
21.641796;51.779774;5438
21.644184;51.779224;5449
21.646612;51.778645;5458
21.649033;51.778053;5471
21.651459;51.777534;5484
21.653963;51.777012;5496
21.656374;51.776463;5509
21.658800;51.775936;5523
21.661322;51.775429;5534
21.663738;51.774910;5549
21.666267;51.774441;5560
21.668673;51.773918;5570
21.671194;51.773438;5582
21.673677;51.772945;5596
21.676226;51.772491;5610
21.678743;51.772030;5627
21.681261;51.771542;5640
21.683794;51.771084;5651
21.686348;51.770649;5664
21.688953;51.770222;5675
21.691498;51.769814;5689
21.694052;51.769371;5704
21.696657;51.768902;5716
21.699202;51.768475;5729
21.701784;51.768028;5738
21.704309;51.767628;5749
21.706888;51.767170;5758
21.709461;51.766685;5770
21.712084;51.766273;5785
21.714661;51.765877;5799
21.717262;51.765446;5811
21.719912;51.765045;5819
21.722538;51.764626;5827
21.725182;51.764225;5837
21.727827;51.763798;5847
21.730452;51.763371;5857
21.733105;51.762943;5870
21.735779;51.762489;5880
21.738454;51.762016;5888
21.741129;51.761543;5895
21.743740;51.761093;5905
21.746330;51.760624;5912
21.748922;51.760159;5923
21.751560;51.759666;5932
21.754110;51.759159;5940
21.756714;51.758663;5949
21.759367;51.758141;5959
21.761934;51.757626;5969
21.764551;51.757107;5979
21.767145;51.756565;5987
21.769773;51.756027;6000
21.772394;51.755489;6005
21.774986;51.754910;6014
21.777515;51.754330;6022
21.780102;51.753700;6028
21.782768;51.753090;6035
21.785433;51.752476;6041
21.788168;51.751862;6045
21.790890;51.751266;6049
21.793608;51.750702;6054
21.796404;51.750126;6060
21.799171;51.749523;6065
21.801912;51.748951;6073
21.804688;51.748409;6082
21.807440;51.747860;6088
21.810194;51.747330;6096
21.812935;51.746811;6105
21.815716;51.746284;6111
21.818554;51.745762;6119
21.821270;51.745251;6124
21.824068;51.744755;6130
21.826866;51.744244;6135
21.829666;51.743748;6139
21.832443;51.743210;6145
21.835224;51.742699;6152
21.838024;51.742207;6160
21.840784;51.741718;6168
21.849142;51.740265;6192
21.851925;51.739780;6200
21.854691;51.739277;6210
21.857468;51.738811;6219
21.860285;51.738327;6228
21.863073;51.737820;6236
21.865854;51.737331;6243
21.868639;51.736805;6252
21.871428;51.736305;6260
21.874216;51.735806;6267
21.877008;51.735302;6276
21.879770;51.734806;6283
21.882542;51.734318;6292
21.885336;51.733829;6301
21.888136;51.733330;6308
21.890917;51.732826;6317
21.893709;51.732327;6325
21.896442;51.731827;6334
21.899195;51.731327;6343
21.901947;51.730793;6349
21.904676;51.730286;6355
21.907412;51.729767;6362
21.910192;51.729229;6371
21.912998;51.728706;6380
21.915806;51.728153;6385
21.918570;51.727627;6392
21.921329;51.727108;6399
21.924089;51.726570;6408
21.926861;51.726036;6416
21.929640;51.725513;6424
21.932390;51.724998;6432
21.935196;51.724510;6441
21.937983;51.723995;6450
21.940767;51.723507;6459
21.943544;51.722992;6467
21.946346;51.722488;6476
21.949162;51.721989;6485
21.951956;51.721489;6494
21.954794;51.720959;6501
21.957609;51.720444;6509
21.960417;51.719948;6518
21.963202;51.719425;6528
21.965977;51.718975;6534
21.968822;51.718475;6540
21.971636;51.718002;6548
21.974504;51.717503;6556
21.977343;51.717041;6570
21.980171;51.716583;6583
21.983027;51.716103;6594
21.985859;51.715645;6605
21.988743;51.715176;6615
21.991657;51.714718;6625
21.994562;51.714275;6638
21.997435;51.713772;6649
22.000366;51.713314;6659
22.003258;51.712856;6670
22.006218;51.712410;6680
22.009136;51.711933;6689
22.012062;51.711475;6701
22.015041;51.710953;6712
22.018063;51.710464;6722
22.021046;51.709972;6734
22.024015;51.709503;6745
22.027020;51.709064;6755
22.030003;51.708584;6768
22.033041;51.708118;6779
22.036087;51.707657;6794
22.039125;51.707222;6803
22.042175;51.706764;6812
22.045349;51.706394;6820
22.048447;51.705940;6829
22.054537;51.704998;6845
22.057531;51.704464;6856
22.060629;51.703957;6865
22.063719;51.703518;6875
22.066742;51.703037;6884
22.069757;51.702606;6894
22.072784;51.702137;6901
22.075832;51.701687;6909
22.078848;51.701199;6916
22.081867;51.700680;6925
22.084875;51.700153;6932
22.087898;51.699615;6941
22.090918;51.699032;6949
22.093994;51.698448;6959
22.097059;51.697884;6967
22.100094;51.697304;6975
22.103094;51.696724;6982
22.106110;51.696159;6985
22.109118;51.695557;6988
22.112167;51.694981;6994
22.115164;51.694416;7000
22.118126;51.693813;7004
22.121124;51.693245;7011
22.124060;51.692623;7020
22.127016;51.692039;7033
22.132957;51.690830;7057
22.135942;51.690231;7068
22.138922;51.689621;7077
22.141912;51.689018;7087
22.144865;51.688393;7097
22.147881;51.687748;7106
22.150833;51.687107;7110
22.153728;51.686489;7116
22.156693;51.685867;7122
22.159611;51.685249;7127
22.162537;51.684624;7133
22.165434;51.683983;7141
22.168367;51.683357;7151
22.171259;51.682720;7160
22.174221;51.682091;7170
22.177109;51.681507;7186
22.180002;51.680878;7194
22.183054;51.680214;7203
22.186031;51.679592;7211
22.188704;51.679070;7219
22.191723;51.678497;7227
22.194775;51.677944;7237
22.197733;51.677410;7247
22.200718;51.676872;7257
22.203705;51.676346;7266
22.206713;51.675827;7274
22.209721;51.675285;7283
22.212721;51.674736;7292
22.215757;51.674191;7301
22.218805;51.673645;7310
22.221809;51.673077;7319
22.224846;51.672535;7327
22.227934;51.671989;7336
22.230968;51.671452;7342
22.233997;51.670925;7351
22.237001;51.670364;7356
22.240133;51.669804;7357
22.242538;51.669518;7343
22.246511;51.669022;7329
22.249165;51.668480;7249
22.251820;51.667316;7012
22.251820;51.667316;7012
22.251820;51.667316;7012
22.251820;51.667316;7012
22.251820;51.667316;7012
22.251820;51.667316;7012
22.251820;51.667316;7012
22.251820;51.667316;7012
22.251820;51.667316;7012
22.251820;51.667316;7012
22.251820;51.667316;7012
22.251820;51.667316;7012
